   1.6000000e+01   1.1000000e+01   1.0000000e+01   1.6000000e+01   2.4000000e+01   4.0000000e+01   5.1000000e+01   6.1000000e+01
   1.2000000e+01   1.2000000e+01   1.4000000e+01   1.9000000e+01   2.6000000e+01   5.8000000e+01   6.0000000e+01   5.5000000e+01
   1.4000000e+01   1.3000000e+01   1.6000000e+01   2.4000000e+01   4.0000000e+01   5.7000000e+01   6.9000000e+01   5.6000000e+01
   1.4000000e+01   1.7000000e+01   2.2000000e+01   2.9000000e+01   5.1000000e+01   5.7000000e+01   8.0000000e+01   6.2000000e+01
   1.8000000e+01   2.2000000e+01   3.7000000e+01   5.6000000e+01   6.8000000e+01   1.0900000e+02   1.0300000e+02   7.7000000e+01
   2.4000000e+01   3.5000000e+01   5.5000000e+01   6.4000000e+01   8.1000000e+01   1.0400000e+02   1.1300000e+02   9.2000000e+01
   4.9000000e+01   6.4000000e+01   7.8000000e+01   8.7000000e+01   1.0300000e+02   1.2100000e+02   1.2000000e+02   1.0100000e+02
   7.2000000e+01   9.2000000e+01   9.5000000e+01   9.8000000e+01   1.1200000e+02   1.0000000e+02   1.0300000e+02   9.9000000e+01
